Experimentos de degradación de PLÁSTICO LDPE						Experimentos de degradación de PLÁSTICO LDPE pretratado con luz UV				
Wavenumber	LDPE C - control	A15F	A18A	A30C		Wavenumber	LDPE UV - Control	A15F	A18A	A30C
3147.736804	6.21E-05	1.62E-05	3.53E-05	9.74E-06		3147.736804	2.19E-05	4.75E-05	3.47E-05	1.85E-05
3149.600472	3.18E-05	9.35E-06	5.15E-05	2.29E-05		3149.600472	4.46E-05	6.24E-05	7.65E-05	1.69E-05
3151.464141	1.50E-05	1.61E-05	7.32E-05	3.22E-05		3151.464141	5.98E-05	7.46E-05	1.19E-04	1.84E-05
3153.32781	2.99E-05	5.21E-05	1.06E-04	4.58E-05		3153.32781	7.16E-05	9.96E-05	1.50E-04	5.82E-06
3155.191479	3.27E-05	7.62E-05	1.14E-04	5.70E-05		3155.191479	8.42E-05	1.20E-04	1.57E-04	2.62E-06
3157.055148	2.58E-05	7.82E-05	1.13E-04	6.25E-05		3157.055148	9.01E-05	1.26E-04	1.57E-04	9.18E-06
3158.918817	3.94E-05	6.75E-05	1.27E-04	6.10E-05		3158.918817	7.15E-05	1.33E-04	1.61E-04	1.80E-05
3160.782486	5.24E-05	5.73E-05	1.37E-04	6.68E-05		3160.782486	6.34E-05	1.36E-04	1.58E-04	3.76E-05
3162.646155	5.70E-05	4.53E-05	1.18E-04	6.82E-05		3162.646155	7.90E-05	1.37E-04	1.49E-04	5.13E-05
3164.509824	4.90E-05	3.89E-05	1.06E-04	5.39E-05		3164.509824	8.96E-05	1.62E-04	1.62E-04	4.96E-05
3166.373493	2.47E-05	2.47E-05	8.95E-05	4.09E-05		3166.373493	9.39E-05	1.67E-04	1.58E-04	5.25E-05
3168.237162	5.89E-06	2.52E-05	7.78E-05	5.25E-05		3168.237162	1.03E-04	1.52E-04	1.43E-04	6.13E-05
3170.100831	3.49E-05	1.15E-05	5.12E-05	6.00E-05		3170.100831	8.35E-05	1.16E-04	1.14E-04	7.08E-05
3171.964499	5.50E-05	2.09E-06	3.45E-05	4.60E-05		3171.964499	7.09E-05	8.94E-05	9.10E-05	7.82E-05
3173.828168	4.10E-05	7.94E-06	1.44E-05	3.15E-05		3173.828168	5.11E-05	6.72E-05	6.88E-05	6.62E-05
3175.691837	4.33E-05	1.93E-05	7.68E-06	3.55E-05		3175.691837	1.65E-05	4.56E-05	4.99E-05	4.64E-05
3177.555506	7.62E-05	2.64E-05	1.69E-05	2.67E-05		3177.555506	2.19E-05	2.62E-05	3.64E-05	2.09E-05
3179.419175	1.07E-04	5.80E-06	3.33E-05	1.64E-05		3179.419175	6.44E-05	2.51E-05	4.21E-05	2.06E-05
3181.282844	1.14E-04	6.32E-06	3.29E-05	1.32E-05		3181.282844	9.84E-05	1.58E-05	3.38E-05	3.21E-05
3183.146513	8.07E-05	1.90E-05	1.08E-05	1.76E-05		3183.146513	7.39E-05	5.59E-06	5.81E-06	4.79E-05
3185.010182	4.85E-05	3.76E-05	2.85E-05	1.74E-05		3185.010182	4.67E-05	4.08E-05	3.75E-05	6.33E-05
3186.873851	5.24E-05	1.66E-05	2.64E-05	1.24E-06		3186.873851	6.20E-05	5.45E-05	6.37E-05	6.18E-05
3188.73752	8.25E-05	2.15E-06	2.97E-06	1.27E-05		3188.73752	8.82E-05	5.05E-05	7.22E-05	5.26E-05
3190.601189	9.40E-05	1.15E-05	2.34E-05	2.50E-05		3190.601189	9.87E-05	5.06E-05	6.52E-05	3.39E-05
3192.464858	9.17E-05	1.54E-05	1.37E-05	4.93E-05		3192.464858	1.10E-04	7.13E-05	6.85E-05	9.78E-06
3194.328526	6.64E-05	6.18E-06	7.06E-06	4.97E-05		3194.328526	8.96E-05	7.76E-05	6.77E-05	1.87E-05
3196.192195	3.30E-05	9.47E-06	3.95E-05	1.14E-05		3196.192195	6.83E-05	8.27E-05	6.32E-05	5.42E-06
3198.055864	2.35E-06	5.43E-06	5.78E-05	2.46E-05		3198.055864	5.90E-05	9.37E-05	5.88E-05	2.85E-05
3199.919533	3.92E-05	8.56E-06	6.58E-05	3.21E-05		3199.919533	6.50E-05	1.17E-04	7.18E-05	4.63E-05
3201.783202	5.77E-05	2.18E-05	5.66E-05	2.91E-05		3201.783202	5.04E-05	1.28E-04	8.93E-05	6.27E-05
3203.646871	6.27E-05	4.13E-05	5.93E-05	3.21E-05		3203.646871	9.56E-06	1.32E-04	9.76E-05	7.08E-05
3205.51054	9.42E-05	5.09E-05	6.90E-05	2.81E-05		3205.51054	2.10E-05	1.20E-04	7.98E-05	6.50E-05
3207.374209	1.25E-04	4.42E-05	7.85E-05	1.84E-05		3207.374209	1.80E-05	1.03E-04	5.55E-05	5.68E-05
3209.237878	1.39E-04	1.93E-05	6.27E-05	5.78E-06		3209.237878	1.66E-05	7.19E-05	3.16E-05	5.99E-05
3211.101547	1.59E-04	1.35E-05	3.23E-05	4.59E-06		3211.101547	2.61E-05	6.00E-05	9.14E-06	4.97E-05
3212.965216	1.54E-04	4.78E-05	6.33E-06	7.34E-06		3212.965216	3.75E-05	6.06E-05	9.71E-06	1.60E-05
3214.828885	1.35E-04	6.59E-05	5.02E-06	4.04E-05		3214.828885	3.35E-05	5.57E-05	3.67E-06	1.86E-05
3216.692554	1.38E-04	6.47E-05	1.26E-05	6.46E-05		3216.692554	4.23E-05	3.85E-05	1.01E-05	3.90E-05
3218.556222	1.31E-04	2.58E-05	5.37E-05	6.01E-05		3218.556222	4.15E-05	5.17E-05	6.38E-06	4.79E-05
3220.419891	1.17E-04	6.88E-06	8.12E-05	4.96E-05		3220.419891	4.33E-05	5.30E-05	1.80E-05	4.43E-05
3222.28356	9.97E-05	1.57E-05	5.78E-05	4.38E-05		3222.28356	3.47E-05	3.83E-05	1.08E-05	4.18E-05
3224.147229	7.29E-05	2.15E-05	2.26E-05	3.91E-05		3224.147229	2.10E-05	1.69E-05	1.66E-05	5.45E-05
3226.010898	2.81E-05	4.17E-05	2.53E-05	4.37E-05		3226.010898	4.41E-06	8.32E-06	3.74E-05	7.16E-05
3227.874567	1.29E-05	5.64E-05	2.96E-05	5.07E-05		3227.874567	3.84E-05	1.72E-06	4.07E-05	7.01E-05
3229.738236	4.94E-05	8.22E-05	6.96E-05	5.30E-05		3229.738236	6.72E-05	3.19E-05	5.59E-05	7.16E-05
3231.601905	6.42E-05	8.75E-05	9.23E-05	5.07E-05		3231.601905	6.83E-05	4.98E-05	5.77E-05	6.38E-05
3233.465574	5.51E-05	6.98E-05	6.88E-05	3.02E-05		3233.465574	7.95E-05	4.75E-05	5.05E-05	5.10E-05
3235.329243	4.22E-05	5.85E-05	3.76E-05	1.13E-07		3235.329243	6.37E-05	4.84E-05	5.13E-05	4.03E-05
3237.192912	5.44E-05	6.64E-05	5.63E-05	1.01E-05		3237.192912	5.07E-05	5.41E-05	6.16E-05	2.31E-05
3239.056581	7.38E-05	6.68E-05	6.45E-05	4.89E-06		3239.056581	3.97E-05	4.37E-05	6.36E-05	1.68E-05
3240.920249	7.44E-05	6.66E-05	3.56E-05	5.50E-06		3240.920249	3.81E-05	2.58E-05	5.01E-05	1.81E-05
3242.783918	6.00E-05	4.13E-05	9.20E-06	3.69E-08		3242.783918	3.21E-05	2.64E-05	1.13E-05	2.40E-05
3244.647587	5.91E-05	3.15E-06	2.32E-05	1.96E-06		3244.647587	2.66E-05	7.79E-05	1.55E-05	3.19E-05
3246.511256	6.61E-05	3.53E-05	3.02E-05	2.38E-05		3246.511256	2.89E-05	1.13E-04	2.33E-05	1.82E-05
3248.374925	4.58E-05	9.05E-06	9.03E-06	2.35E-05		3248.374925	3.44E-05	1.03E-04	2.18E-06	1.40E-05
3250.238594	1.66E-05	2.30E-05	2.75E-06	1.34E-06		3250.238594	1.57E-05	9.43E-05	1.34E-05	2.33E-05
3252.102263	3.47E-06	4.28E-05	1.19E-06	2.41E-05		3252.102263	3.67E-05	7.94E-05	8.70E-06	3.85E-05
3253.965932	8.57E-06	5.53E-05	2.35E-05	2.02E-05		3253.965932	8.07E-05	4.83E-05	1.87E-05	5.56E-05
3255.829601	2.55E-05	6.21E-05	5.63E-05	1.07E-06		3255.829601	6.67E-05	1.81E-05	3.27E-05	6.32E-05
3257.69327	4.31E-05	5.69E-05	5.93E-05	9.00E-06		3257.69327	3.42E-05	7.90E-06	3.32E-05	5.19E-05
3259.556939	3.47E-05	5.72E-05	5.70E-05	6.38E-06		3259.556939	3.55E-05	8.68E-06	4.15E-05	4.56E-05
3261.420608	5.51E-05	3.05E-05	3.15E-05	1.70E-05		3261.420608	2.76E-05	7.86E-07	3.10E-05	4.35E-05
3263.284276	7.01E-05	9.42E-06	2.10E-05	1.97E-05		3263.284276	1.61E-05	9.05E-06	2.67E-05	3.79E-05
3265.147945	2.91E-05	2.26E-05	3.12E-05	1.34E-05		3265.147945	7.46E-05	2.91E-06	4.43E-05	2.76E-05
3267.011614	3.61E-06	6.26E-05	6.42E-05	1.03E-05		3267.011614	1.12E-04	3.00E-05	7.48E-05	1.85E-05
3268.875283	1.28E-05	7.68E-05	5.05E-05	1.88E-05		3268.875283	1.06E-04	4.58E-05	6.94E-05	8.91E-06
3270.738952	1.60E-05	6.40E-05	1.19E-05	3.86E-05		3270.738952	9.35E-05	2.86E-05	4.37E-05	1.27E-05
3272.602621	1.38E-05	4.64E-05	6.88E-06	4.07E-05		3272.602621	9.91E-05	1.02E-05	3.69E-05	1.26E-05
3274.46629	4.63E-05	6.03E-05	7.57E-06	3.01E-05		3274.46629	1.02E-04	2.36E-05	5.60E-05	2.65E-06
3276.329959	6.84E-05	6.55E-05	1.15E-05	3.33E-05		3276.329959	1.05E-04	2.83E-05	5.87E-05	2.58E-07
3278.193628	7.91E-05	5.08E-05	3.99E-06	5.19E-05		3278.193628	8.13E-05	3.86E-05	5.55E-05	3.31E-05
3280.057297	7.10E-05	3.97E-05	3.01E-05	4.52E-05		3280.057297	4.93E-05	4.72E-05	4.55E-05	5.87E-05
3281.920966	3.92E-05	3.66E-05	3.20E-05	1.60E-05		3281.920966	3.34E-05	4.57E-05	3.19E-05	5.65E-05
3283.784635	3.64E-05	2.67E-05	1.36E-05	2.29E-05		3283.784635	5.23E-05	3.20E-05	2.24E-05	2.69E-05
3285.648304	4.84E-05	2.76E-05	5.16E-06	5.24E-05		3285.648304	6.21E-05	2.92E-05	2.27E-05	8.33E-06
3287.511972	4.85E-05	6.96E-06	2.22E-05	6.58E-05		3287.511972	4.66E-05	6.77E-06	3.42E-06	4.68E-05
3289.375641	4.03E-05	1.16E-05	5.37E-05	7.02E-05		3289.375641	1.14E-05	4.35E-06	2.40E-05	6.75E-05
3291.23931	5.01E-05	2.78E-05	8.26E-05	7.27E-05		3291.23931	1.57E-05	2.02E-06	2.99E-05	7.11E-05
3293.102979	6.02E-05	3.22E-05	7.22E-05	6.53E-05		3293.102979	2.23E-05	2.56E-05	1.61E-05	6.69E-05
3294.966648	5.70E-05	3.96E-05	5.79E-05	4.65E-05		3294.966648	2.56E-06	4.20E-05	1.21E-05	5.48E-05
3296.830317	5.22E-05	5.05E-05	3.91E-05	3.43E-05		3296.830317	1.31E-05	5.37E-05	2.69E-05	3.68E-05
3298.693986	5.77E-05	8.95E-05	3.73E-05	3.02E-05		3298.693986	1.25E-05	3.78E-05	6.06E-05	2.23E-05
3300.557655	5.06E-05	1.23E-04	4.75E-05	2.58E-05		3300.557655	4.54E-05	2.09E-05	8.75E-05	1.67E-05
3302.421324	1.93E-05	1.33E-04	6.64E-05	1.90E-05		3302.421324	5.43E-05	1.64E-06	1.02E-04	2.48E-05
3304.284993	1.68E-05	1.34E-04	7.00E-05	2.01E-05		3304.284993	5.78E-05	5.90E-06	1.02E-04	2.69E-05
3306.148662	2.12E-05	1.27E-04	5.10E-05	5.12E-06		3306.148662	5.85E-05	2.61E-06	8.37E-05	2.28E-05
3308.012331	1.32E-05	1.02E-04	1.75E-05	2.82E-05		3308.012331	5.18E-05	9.11E-06	6.53E-05	1.42E-05
3309.875999	3.47E-05	8.85E-05	3.01E-05	4.66E-05		3309.875999	3.96E-05	5.12E-05	9.43E-05	5.38E-06
3311.739668	3.30E-05	6.83E-05	3.31E-05	4.50E-05		3311.739668	4.48E-05	6.18E-05	1.04E-04	1.12E-05
3313.603337	8.16E-06	5.18E-05	4.89E-05	2.95E-05		3313.603337	6.97E-05	5.87E-05	1.01E-04	4.48E-06
3315.467006	6.62E-05	3.47E-05	7.86E-05	1.16E-05		3315.467006	1.28E-04	6.00E-05	1.06E-04	3.56E-07
3317.330675	1.14E-04	6.26E-06	8.08E-05	3.52E-06		3317.330675	1.54E-04	7.20E-05	1.01E-04	1.04E-05
3319.194344	9.32E-05	2.62E-05	4.78E-05	1.29E-05		3319.194344	1.15E-04	7.19E-05	7.47E-05	6.23E-06
3321.058013	4.86E-05	4.02E-05	3.14E-05	3.41E-05		3321.058013	7.12E-05	5.96E-05	4.37E-05	1.01E-05
3322.921682	4.89E-05	2.25E-05	2.58E-05	3.68E-05		3322.921682	9.22E-05	4.13E-05	2.36E-05	1.97E-05
3324.785351	6.56E-05	4.39E-05	5.97E-05	2.98E-05		3324.785351	1.33E-04	5.64E-05	4.59E-05	5.03E-06
3326.64902	6.63E-05	7.42E-05	7.06E-05	2.46E-05		3326.64902	1.20E-04	5.70E-05	4.99E-05	3.98E-06
3328.512689	6.92E-05	5.71E-05	3.90E-05	2.70E-05		3328.512689	6.40E-05	4.90E-05	3.90E-05	2.87E-06
3330.376358	8.97E-05	5.36E-05	9.82E-07	3.65E-05		3330.376358	7.61E-05	5.17E-05	2.14E-05	1.61E-05
3332.240026	8.17E-05	7.48E-05	5.39E-06	3.62E-05		3332.240026	8.87E-05	5.65E-05	5.55E-06	2.82E-05
3334.103695	4.02E-05	7.06E-05	1.25E-05	1.24E-05		3334.103695	6.49E-05	2.91E-05	1.73E-05	2.31E-05
3335.967364	1.21E-05	5.11E-05	5.99E-05	1.98E-05		3335.967364	2.69E-05	5.25E-06	4.21E-05	1.17E-05
3337.831033	5.96E-06	2.03E-05	1.06E-04	2.42E-05		3337.831033	1.07E-05	4.85E-05	6.83E-05	1.40E-05
3339.694702	1.89E-05	3.01E-06	9.92E-05	1.84E-05		3339.694702	2.77E-05	6.55E-05	8.06E-05	7.12E-06
3341.558371	5.47E-05	2.21E-05	8.87E-05	1.90E-05		3341.558371	6.73E-05	7.13E-05	9.05E-05	2.99E-05
3343.42204	2.98E-05	1.56E-05	6.92E-05	2.07E-05		3343.42204	7.21E-05	6.33E-05	6.54E-05	4.35E-05
3345.285709	3.01E-05	2.11E-06	6.73E-05	1.96E-05		3345.285709	5.04E-05	6.46E-05	4.82E-05	4.91E-05
3347.149378	2.80E-05	2.65E-05	5.08E-05	2.24E-05		3347.149378	5.75E-05	3.60E-05	3.87E-05	4.71E-05
3349.013047	6.88E-06	1.31E-05	3.85E-05	7.13E-06		3349.013047	5.56E-05	6.04E-06	1.70E-05	4.91E-05
3350.876716	1.52E-05	1.19E-05	2.42E-05	3.27E-05		3350.876716	5.76E-05	3.45E-05	2.45E-06	3.98E-05
3352.740385	8.36E-06	3.10E-05	3.34E-05	6.52E-05		3352.740385	8.65E-05	2.10E-05	1.72E-05	3.68E-07
3354.604053	1.61E-05	4.30E-05	5.15E-05	5.85E-05		3354.604053	1.01E-04	4.55E-06	3.90E-05	1.75E-05
3356.467722	2.62E-05	7.46E-05	6.88E-05	3.35E-05		3356.467722	9.36E-05	3.33E-05	6.35E-05	1.64E-05
3358.331391	2.99E-05	1.02E-04	6.38E-05	1.89E-05		3358.331391	1.05E-04	4.65E-05	6.33E-05	1.38E-05
3360.19506	3.09E-05	9.38E-05	4.96E-05	2.73E-05		3360.19506	9.01E-05	4.25E-05	4.72E-05	1.92E-05
3362.058729	2.28E-05	4.86E-05	1.08E-05	4.46E-05		3362.058729	4.94E-05	1.30E-05	3.46E-05	4.64E-05
3363.922398	2.35E-05	3.48E-05	4.93E-06	4.26E-05		3363.922398	1.51E-05	1.03E-05	6.04E-05	7.11E-05
3365.786067	4.78E-05	4.32E-05	1.09E-05	1.71E-05		3365.786067	3.64E-05	2.37E-05	9.09E-05	6.12E-05
3367.649736	3.50E-05	5.90E-05	3.08E-05	2.48E-06		3367.649736	2.01E-05	2.73E-05	9.58E-05	5.28E-05
3369.513405	2.08E-05	6.21E-05	3.72E-05	9.63E-06		3369.513405	8.18E-06	1.47E-05	7.94E-05	5.13E-05
3371.377074	4.37E-05	6.54E-05	4.78E-05	4.38E-05		3371.377074	1.56E-05	2.53E-05	6.35E-05	3.22E-05
3373.240743	7.21E-05	5.98E-05	5.09E-05	8.26E-05		3373.240743	3.28E-05	2.94E-05	4.77E-05	1.57E-05
3375.104412	7.68E-05	5.40E-05	4.15E-05	1.00E-04		3375.104412	3.23E-05	8.65E-06	3.63E-05	5.29E-05
3376.968081	5.44E-05	2.88E-05	7.68E-07	1.00E-04		3376.968081	4.31E-05	2.46E-05	6.15E-06	5.99E-05
3378.831749	5.11E-05	1.61E-05	4.90E-05	9.11E-05		3378.831749	8.65E-05	4.61E-05	3.85E-05	5.63E-05
3380.695418	5.22E-05	6.70E-05	9.69E-05	7.96E-05		3380.695418	8.82E-05	8.72E-05	8.16E-05	6.94E-05
3382.559087	3.08E-05	5.97E-05	8.78E-05	7.74E-05		3382.559087	4.38E-05	9.46E-05	8.44E-05	6.49E-05
3384.422756	2.66E-05	4.00E-05	5.35E-05	8.55E-05		3384.422756	3.52E-05	5.69E-05	5.71E-05	4.17E-05
3386.286425	5.10E-05	3.14E-05	8.77E-06	7.15E-05		3386.286425	6.36E-05	5.57E-06	1.32E-05	2.07E-05
3388.150094	4.43E-05	2.85E-05	2.94E-06	4.99E-05		3388.150094	4.06E-05	1.17E-05	2.42E-06	1.12E-05
3390.013763	1.70E-05	2.34E-06	8.83E-06	2.95E-05		3390.013763	2.10E-06	2.83E-05	1.57E-05	1.16E-05
3391.877432	5.03E-05	1.61E-05	2.36E-05	1.40E-05		3391.877432	6.09E-05	3.91E-05	2.27E-05	1.08E-05
3393.741101	9.30E-05	4.40E-05	3.77E-05	7.60E-06		3393.741101	8.99E-05	5.46E-05	1.51E-05	1.11E-05
3395.60477	5.04E-05	6.93E-05	6.37E-06	1.08E-05		3395.60477	1.68E-05	3.96E-05	2.06E-05	2.01E-05
3397.468439	1.48E-05	6.13E-05	2.62E-05	1.95E-08		3397.468439	4.00E-05	1.01E-06	5.89E-05	1.51E-05
3399.332108	5.33E-05	1.21E-05	7.08E-05	2.53E-05		3399.332108	2.41E-05	6.90E-05	1.22E-04	7.53E-06
3401.195776	5.69E-05	4.54E-06	1.07E-04	4.13E-05		3401.195776	8.88E-06	1.23E-04	1.86E-04	3.75E-05
3403.059445	3.25E-05	4.54E-06	1.29E-04	1.33E-05		3403.059445	2.70E-05	1.22E-04	1.94E-04	5.16E-05
3404.923114	3.52E-06	2.73E-05	1.31E-04	1.49E-05		3404.923114	3.96E-05	7.56E-05	1.49E-04	5.80E-05
3406.786783	3.45E-05	4.62E-05	1.39E-04	1.28E-05		3406.786783	7.32E-05	4.32E-05	1.00E-04	3.09E-05
3408.650452	3.50E-05	5.88E-05	1.16E-04	7.60E-06		3408.650452	7.32E-05	1.36E-05	5.10E-05	6.98E-06
3410.514121	1.53E-06	7.60E-05	7.30E-05	5.67E-05		3410.514121	7.26E-06	1.91E-05	2.66E-06	2.70E-06
3412.37779	4.34E-05	6.66E-05	3.56E-05	8.70E-05		3412.37779	3.45E-05	3.03E-05	2.02E-05	1.48E-07
3414.241459	8.69E-05	1.84E-05	5.36E-05	7.69E-05		3414.241459	2.49E-05	1.43E-05	4.35E-05	1.55E-06
3416.105128	9.79E-05	8.80E-05	7.05E-05	6.39E-05		3416.105128	4.63E-06	4.06E-05	9.14E-05	1.34E-06
3417.968797	4.81E-05	1.09E-04	6.58E-05	4.60E-05		3417.968797	1.92E-06	3.46E-05	8.58E-05	1.45E-05
3419.832466	2.13E-05	8.08E-05	2.73E-05	2.92E-05		3419.832466	1.37E-05	1.05E-05	3.17E-05	1.57E-05
3421.696135	1.37E-05	4.65E-05	1.50E-05	1.57E-05		3421.696135	8.46E-07	2.47E-06	2.68E-05	5.63E-06
3423.559803	6.01E-05	4.65E-05	4.86E-05	3.95E-06		3423.559803	3.97E-05	2.39E-05	7.07E-05	1.09E-05
3425.423472	8.40E-05	5.88E-05	5.71E-05	5.25E-06		3425.423472	5.34E-05	3.96E-05	7.51E-05	2.19E-05
3427.287141	2.89E-05	4.65E-05	7.83E-05	1.05E-05		3427.287141	3.33E-05	6.04E-05	7.28E-05	2.93E-05
3429.15081	2.80E-05	4.15E-05	4.73E-05	3.66E-06		3429.15081	5.57E-05	4.53E-05	4.86E-05	2.86E-05
3431.014479	8.30E-05	4.42E-05	1.90E-05	2.81E-06		3431.014479	9.50E-05	3.06E-05	3.76E-05	1.06E-05
3432.878148	1.14E-04	4.28E-05	7.43E-06	1.13E-05		3432.878148	1.08E-04	3.78E-05	5.00E-05	2.97E-05
3434.741817	1.13E-04	3.79E-05	1.29E-05	5.35E-07		3434.741817	1.01E-04	4.59E-05	3.78E-05	3.59E-05
3436.605486	8.18E-05	6.12E-05	5.76E-06	2.71E-05		3436.605486	9.49E-05	1.90E-05	1.69E-05	6.44E-06
3438.469155	3.36E-05	9.91E-05	1.92E-05	4.30E-05		3438.469155	7.42E-05	6.91E-06	4.21E-05	4.09E-05
3440.332824	2.36E-05	1.27E-04	4.57E-05	3.21E-05		3440.332824	7.25E-05	3.78E-05	4.62E-05	7.45E-05
3442.196493	3.14E-05	1.03E-04	3.84E-05	3.22E-05		3442.196493	7.65E-05	3.40E-05	3.34E-05	8.58E-05
3444.060162	4.80E-05	9.95E-05	1.74E-05	3.97E-05		3444.060162	6.98E-05	6.37E-06	7.47E-06	8.15E-05
3445.923831	4.89E-05	8.47E-05	1.14E-05	4.68E-05		3445.923831	2.91E-05	3.73E-05	3.91E-05	8.36E-05
3447.787499	4.26E-05	4.88E-05	1.15E-05	3.88E-05		3447.787499	2.93E-06	5.40E-05	6.51E-05	6.19E-05
3449.651168	3.51E-05	2.28E-05	7.69E-06	3.68E-05		3449.651168	1.21E-05	5.00E-05	7.51E-05	4.23E-05
3451.514837	6.78E-06	7.93E-06	2.11E-05	4.28E-05		3451.514837	1.51E-05	4.62E-05	8.66E-05	3.80E-05
3453.378506	5.08E-05	1.16E-05	4.19E-05	3.99E-05		3453.378506	1.61E-05	5.22E-05	9.24E-05	3.38E-05
3455.242175	3.48E-05	1.34E-05	2.38E-05	1.83E-05		3455.242175	4.27E-06	2.23E-05	5.74E-05	2.63E-09
3457.105844	2.25E-06	2.51E-05	2.12E-05	3.22E-06		3457.105844	4.37E-05	5.13E-06	6.71E-06	5.40E-05
3458.969513	3.27E-05	2.63E-05	2.93E-05	5.17E-06		3458.969513	7.97E-05	3.66E-05	3.95E-05	8.07E-05
3460.833182	5.87E-05	3.40E-05	6.27E-05	3.21E-06		3460.833182	1.06E-04	4.64E-05	5.94E-05	6.24E-05
3462.696851	9.15E-05	3.21E-05	5.47E-05	7.34E-06		3462.696851	1.31E-04	4.98E-05	7.80E-05	6.97E-05
3464.56052	8.29E-05	3.47E-05	4.52E-05	2.11E-05		3464.56052	9.47E-05	3.32E-05	6.03E-05	9.62E-05
3466.424189	2.32E-05	6.09E-05	4.84E-05	4.12E-05		3466.424189	3.64E-05	3.87E-06	9.61E-07	8.94E-05
3468.287858	2.37E-05	1.09E-04	8.28E-05	3.02E-05		3468.287858	1.70E-06	4.46E-05	7.67E-05	6.58E-05
3470.151526	3.07E-05	8.98E-05	8.89E-05	4.86E-06		3470.151526	2.03E-06	5.96E-05	1.11E-04	4.91E-05
3472.015195	5.29E-05	7.07E-05	9.62E-05	1.03E-05		3472.015195	1.11E-05	6.49E-05	1.31E-04	5.74E-05
3473.878864	9.80E-05	7.64E-05	8.76E-05	1.80E-05		3473.878864	3.22E-05	5.99E-05	1.28E-04	7.08E-05
3475.742533	1.49E-04	6.85E-05	9.04E-05	4.39E-05		3475.742533	7.81E-05	6.22E-05	9.99E-05	6.68E-05
3477.606202	1.30E-04	4.17E-05	8.30E-05	5.70E-05		3477.606202	8.80E-05	5.02E-05	6.12E-05	7.38E-05
3479.469871	1.09E-04	4.91E-05	7.26E-05	4.69E-05		3479.469871	1.04E-04	3.62E-05	3.56E-05	7.94E-05
3481.33354	1.30E-04	6.91E-05	3.61E-05	5.26E-05		3481.33354	1.18E-04	2.29E-06	7.79E-06	8.64E-05
3483.197209	1.46E-04	9.53E-05	4.64E-05	6.67E-05		3483.197209	1.24E-04	1.84E-05	2.47E-05	8.59E-05
3485.060878	9.78E-05	7.29E-05	3.13E-05	8.88E-05		3485.060878	9.15E-05	4.16E-05	3.77E-05	8.57E-05
3486.924547	2.03E-05	4.25E-05	1.44E-05	1.02E-04		3486.924547	4.97E-05	6.26E-05	6.09E-05	6.44E-05
3488.788216	1.37E-05	2.55E-05	5.76E-05	8.67E-05		3488.788216	2.81E-05	8.61E-05	6.14E-05	4.24E-05
3490.651885	4.68E-06	1.64E-05	5.01E-05	5.30E-05		3490.651885	7.32E-05	7.71E-05	3.00E-05	2.58E-05
3492.515553	1.28E-05	2.45E-05	1.81E-05	4.32E-05		3492.515553	1.19E-04	1.18E-05	2.17E-05	7.14E-06
3494.379222	8.61E-05	8.94E-05	3.79E-05	3.74E-05		3494.379222	1.87E-04	1.04E-04	1.15E-04	2.53E-05
3496.242891	1.46E-04	1.24E-04	5.16E-05	2.39E-05		3496.242891	2.05E-04	1.46E-04	1.64E-04	6.09E-06
3498.10656	8.78E-05	1.04E-04	1.16E-05	3.35E-06		3498.10656	1.27E-04	8.51E-05	1.02E-04	3.87E-05
3499.970229	5.59E-07	7.75E-05	5.40E-06	7.45E-06		3499.970229	7.73E-05	2.23E-05	2.23E-05	9.81E-05
3501.833898	1.25E-05	8.58E-05	3.98E-05	2.09E-05		3501.833898	8.05E-05	1.76E-05	1.62E-05	8.19E-05
3503.697567	3.65E-05	6.69E-05	7.22E-05	6.87E-05		3503.697567	2.91E-05	6.16E-06	8.73E-06	2.56E-06
3505.561236	8.08E-05	2.61E-06	8.12E-05	7.97E-05		3505.561236	1.67E-07	4.14E-05	1.04E-05	4.98E-05
3507.424905	4.90E-05	4.22E-05	8.00E-05	7.54E-05		3507.424905	5.57E-05	3.71E-05	3.44E-06	7.82E-05
3509.288574	8.06E-06	7.21E-06	1.26E-04	8.06E-05		3509.288574	1.12E-04	6.70E-05	8.51E-05	1.27E-04
3511.152243	1.47E-05	6.97E-05	1.74E-04	6.09E-05		3511.152243	8.72E-05	1.66E-04	1.72E-04	1.52E-04
3513.015912	5.05E-06	7.99E-05	1.98E-04	4.90E-05		3513.015912	7.07E-05	1.79E-04	1.85E-04	1.88E-04
3514.87958	2.39E-05	4.88E-05	1.57E-04	4.26E-05		3514.87958	4.05E-05	1.24E-04	1.20E-04	2.14E-04
3516.743249	5.98E-05	1.23E-05	8.44E-05	2.16E-05		3516.743249	1.77E-05	5.76E-05	1.63E-05	1.93E-04
3518.606918	9.91E-05	5.24E-05	4.65E-05	8.86E-06		3518.606918	8.70E-05	1.02E-04	1.94E-04	1.16E-04
3520.470587	9.40E-05	1.12E-04	1.95E-04	2.92E-05		3520.470587	1.09E-04	3.06E-04	4.36E-04	2.97E-07
3522.334256	8.72E-05	1.08E-04	2.59E-04	3.79E-05		3522.334256	1.01E-04	3.88E-04	4.98E-04	8.13E-05
3524.197925	9.40E-05	4.51E-05	1.64E-04	2.82E-05		3524.197925	1.04E-04	2.67E-04	3.55E-04	5.81E-05
3526.061594	7.41E-05	2.91E-05	1.18E-04	3.09E-05		3526.061594	9.62E-05	1.37E-04	2.18E-04	2.23E-06
